,MW,type
NTD11pp_num2,104.4142,proteozyme
DKGLCNR2x,70.791,proteozyme
ACGS,295.1711,proteozyme
PDE1_num1,180.5208,proteozyme
PDE1_num2,30.938,proteozyme
MCITD,53.9518,proteozyme
CU2tex_num1,116.766,proteozyme
CU2tex_num2,41.2198,proteozyme
CU2tex_num3,121.1044,proteozyme
CU2tex_num4,117.9999,proteozyme
GLCATr,60.288,proteozyme
ALAALAr_num1,39.3158,proteozyme
ALAALAr_num2,65.6794,proteozyme
CLtex_num1,41.2198,proteozyme
CLtex_num2,116.766,proteozyme
CLtex_num3,117.9999,proteozyme
CLtex_num4,121.1044,proteozyme
CELBpts_num1,238.295,proteozyme
CELBpts_num2,208.7496,proteozyme
ACACT1r_num1,46.5305,proteozyme
ACACT1r_num2,161.4099,proteozyme
ACACT1r_num3,81.7524,proteozyme
MALTptspp,211.1211,proteozyme
CD2abcpp,76.8399,proteozyme
G2PPpp_num1,104.4142,proteozyme
G2PPpp_num2,98.8772,proteozyme
Kt3pp_num1,39.1685,proteozyme
Kt3pp_num2,66.4112,proteozyme
Kt3pp_num3,135.5917,proteozyme
Kt3pp_num4,44.3209,proteozyme
AGM3PApp_num1,45.6344,proteozyme
AGM3PApp_num2,47.9852,proteozyme
AGM3PApp_num3,31.4121,proteozyme
AGM3PApp_num4,31.0724,proteozyme
SUCOAS,142.3403,proteozyme
NTP1_num1,61.9863,proteozyme
NTP1_num2,39.1933,proteozyme
GALKr,41.4421,proteozyme
PANTS,63.1953,proteozyme
YUMPS,98.7297,proteozyme
DHQS,38.881,proteozyme
PGCD,176.7031,proteozyme
ADSL1r,206.1712,proteozyme
SERD_D,47.9006,proteozyme
AICART,57.3292,proteozyme
FRUpts2pp,295.8849,proteozyme
G6Pt6_2pp,50.6066,proteozyme
PROtex_num1,116.766,proteozyme
PROtex_num2,41.2198,proteozyme
PROtex_num3,121.1044,proteozyme
PROtex_num4,117.9999,proteozyme
SBTtex_num1,41.2198,proteozyme
SBTtex_num2,116.766,proteozyme
SBTtex_num3,117.9999,proteozyme
SBTtex_num4,121.1044,proteozyme
PFK_num1,139.3682,proteozyme
PFK_num2,64.912,proteozyme
PGM_num1,57.1128,proteozyme
PGM_num2,56.1939,proteozyme
TPI,53.9436,proteozyme
RPI_num1,45.7208,proteozyme
RPI_num2,32.1466,proteozyme
PERD,82.7353,proteozyme
PYDAMK,61.6948,proteozyme
AKGtex_num1,41.2198,proteozyme
AKGtex_num2,116.766,proteozyme
AKGtex_num3,117.9999,proteozyme
AKGtex_num4,121.1044,proteozyme
ALLTNtex_num1,41.2198,proteozyme
ALLTNtex_num2,116.766,proteozyme
ALLTNtex_num3,117.9999,proteozyme
ALLTNtex_num4,121.1044,proteozyme
ASNtex_num1,41.2198,proteozyme
ASNtex_num2,116.766,proteozyme
ASNtex_num3,117.9999,proteozyme
ASNtex_num4,121.1044,proteozyme
FE3HOXabcpp,161.1942,proteozyme
FADRx2,530.1587,proteozyme
PDE4,180.5208,proteozyme
AGM4PH,37.5947,proteozyme
AM4PA,20.5362,proteozyme
ATHRDHr,108.9957,proteozyme
LSERDHr,108.9957,proteozyme
DSERDHr,108.9957,proteozyme
OBTFL_num1,198.9187,proteozyme
OBTFL_num2,213.2029,proteozyme
OBTFL_num3,114.1398,proteozyme
THRt2pp_num1,31.1685,proteozyme
THRt2pp_num2,22.4741,proteozyme
G6PP_num1,29.7077,proteozyme
G6PP_num2,30.4128,proteozyme
G6PP_num3,23.0075,proteozyme
MMCD,175.0355,proteozyme
GLNS,622.8451,proteozyme
TYMtex_num1,41.2198,proteozyme
TYMtex_num2,116.766,proteozyme
TYMtex_num3,117.9999,proteozyme
TYMtex_num4,121.1044,proteozyme
GTHS,142.2436,proteozyme
CMPtex_num1,41.2198,proteozyme
CMPtex_num2,116.766,proteozyme
CMPtex_num3,117.9999,proteozyme
CMPtex_num4,121.1044,proteozyme
DUMPtex_num1,41.2198,proteozyme
DUMPtex_num2,116.766,proteozyme
DUMPtex_num3,117.9999,proteozyme
DUMPtex_num4,121.1044,proteozyme
XMPtex_num1,41.2198,proteozyme
XMPtex_num2,116.766,proteozyme
XMPtex_num3,117.9999,proteozyme
XMPtex_num4,121.1044,proteozyme
3PEPTtex_num1,41.2198,proteozyme
3PEPTtex_num2,116.766,proteozyme
3PEPTtex_num3,117.9999,proteozyme
3PEPTtex_num4,121.1044,proteozyme
ANHGMtex_num1,41.2198,proteozyme
ANHGMtex_num2,116.766,proteozyme
ANHGMtex_num3,117.9999,proteozyme
ANHGMtex_num4,121.1044,proteozyme
UDPKAAT,41.6498,proteozyme
ULA4NFT,445.7333,proteozyme
UPLA4FNT,36.3391,proteozyme
UPLA4FNF,33.1118,proteozyme
ULA4Ntppi,26.2771,proteozyme
HEPT1,35.5438,proteozyme
FALDtex_num1,41.2198,proteozyme
FALDtex_num2,116.766,proteozyme
FALDtex_num3,117.9999,proteozyme
FALDtex_num4,121.1044,proteozyme
ALR2_num1,30.9866,proteozyme
ALR2_num2,31.1096,proteozyme
ALR2_num3,29.4368,proteozyme
ALR2_num4,38.8322,proteozyme
AMALT2,78.5035,proteozyme
MLTP1,181.0448,proteozyme
HEPT2,39.0421,proteozyme
CYSDtex_num1,41.2198,proteozyme
CYSDtex_num2,116.766,proteozyme
CYSDtex_num3,117.9999,proteozyme
CYSDtex_num4,121.1044,proteozyme
HXAND,129.7994,proteozyme
G3PItex_num1,41.2198,proteozyme
G3PItex_num2,116.766,proteozyme
G3PItex_num3,117.9999,proteozyme
G3PItex_num4,121.1044,proteozyme
G3PGtex_num1,41.2198,proteozyme
G3PGtex_num2,116.766,proteozyme
G3PGtex_num3,117.9999,proteozyme
G3PGtex_num4,121.1044,proteozyme
G3PEtex_num1,121.1044,proteozyme
G3PEtex_num2,117.9999,proteozyme
G3PEtex_num3,41.2198,proteozyme
G3PEtex_num4,116.766,proteozyme
G3PCtex_num1,41.2198,proteozyme
G3PCtex_num2,116.766,proteozyme
G3PCtex_num3,117.9999,proteozyme
G3PCtex_num4,121.1044,proteozyme
MOAT3C,32.9201,proteozyme
RHAT1,36.7305,proteozyme
GLCabcpp,163.2282,proteozyme
GALT1,40.8259,proteozyme
GLCTR2,39.4232,proteozyme
UDPGPpp,60.824,proteozyme
PPPGO,84.9052,proteozyme
DAMPtex_num1,41.2198,proteozyme
DAMPtex_num2,116.766,proteozyme
DAMPtex_num3,117.9999,proteozyme
DAMPtex_num4,121.1044,proteozyme
DCMPtex_num1,41.2198,proteozyme
DCMPtex_num2,116.766,proteozyme
DCMPtex_num3,117.9999,proteozyme
DCMPtex_num4,121.1044,proteozyme
DGMPtex_num1,41.2198,proteozyme
DGMPtex_num2,116.766,proteozyme
DGMPtex_num3,117.9999,proteozyme
DGMPtex_num4,121.1044,proteozyme
DTMPtex_num1,41.2198,proteozyme
DTMPtex_num2,116.766,proteozyme
DTMPtex_num3,117.9999,proteozyme
DTMPtex_num4,121.1044,proteozyme
GMPtex_num1,117.9999,proteozyme
GMPtex_num2,121.1044,proteozyme
GMPtex_num3,116.766,proteozyme
GMPtex_num4,41.2198,proteozyme
IMPtex_num1,41.2198,proteozyme
IMPtex_num2,116.766,proteozyme
IMPtex_num3,117.9999,proteozyme
IMPtex_num4,121.1044,proteozyme
UMPtex_num1,121.1044,proteozyme
UMPtex_num2,117.9999,proteozyme
UMPtex_num3,41.2198,proteozyme
UMPtex_num4,116.766,proteozyme
G1Ptex_num1,41.2198,proteozyme
G1Ptex_num2,116.766,proteozyme
G1Ptex_num3,117.9999,proteozyme
G1Ptex_num4,121.1044,proteozyme
ADNK1,23.586,proteozyme
CUt3,773.0108,proteozyme
ZN2t3pp_num1,65.8545,proteozyme
ZN2t3pp_num2,34.6784,proteozyme
SKMtex_num1,41.2198,proteozyme
SKMtex_num2,116.766,proteozyme
SKMtex_num3,117.9999,proteozyme
SKMtex_num4,121.1044,proteozyme
MNt2pp,44.1937,proteozyme
MNtex_num1,41.2198,proteozyme
MNtex_num2,116.766,proteozyme
MNtex_num3,117.9999,proteozyme
MNtex_num4,121.1044,proteozyme
GAL1Ptex_num1,41.2198,proteozyme
GAL1Ptex_num2,116.766,proteozyme
GAL1Ptex_num3,117.9999,proteozyme
GAL1Ptex_num4,121.1044,proteozyme
O2Stex_num1,116.766,proteozyme
O2Stex_num2,41.2198,proteozyme
O2Stex_num3,121.1044,proteozyme
O2Stex_num4,117.9999,proteozyme
HEPK1,30.8723,proteozyme
HEPT3,38.7307,proteozyme
HEPK2,27.461,proteozyme
ALDD3y_num1,36.5018,proteozyme
ALDD3y_num2,225.2254,proteozyme
ALDD3y_num3,84.194,proteozyme
R5PP_num1,23.0075,proteozyme
R5PP_num2,20.7798,proteozyme
R5PP_num3,30.4128,proteozyme
R5PP_num4,27.1631,proteozyme
R5PP_num5,29.7211,proteozyme
CYSSADS_num1,86.4684,proteozyme
CYSSADS_num2,88.8675,proteozyme
CPPPGO2,52.729,proteozyme
AGM3PH,37.5947,proteozyme
HOMt2pp_num1,31.1685,proteozyme
HOMt2pp_num2,22.4268,proteozyme
HOMtex_num1,41.2198,proteozyme
HOMtex_num2,116.766,proteozyme
HOMtex_num3,117.9999,proteozyme
HOMtex_num4,121.1044,proteozyme
SO2tex_num1,41.2198,proteozyme
SO2tex_num2,116.766,proteozyme
SO2tex_num3,117.9999,proteozyme
SO2tex_num4,121.1044,proteozyme
LDH_D2,64.6123,proteozyme
SHCHF,99.9028,proteozyme
SUCBZL,200.7387,proteozyme
CYSDDS,70.3066,proteozyme
CYStpp_num1,21.2483,proteozyme
CYStpp_num2,32.3242,proteozyme
ACSERtpp_num1,21.2483,proteozyme
ACSERtpp_num2,32.3242,proteozyme
ACSERtex_num1,116.766,proteozyme
ACSERtex_num2,41.2198,proteozyme
ACSERtex_num3,121.1044,proteozyme
ACSERtex_num4,117.9999,proteozyme
NTP10_num1,39.1933,proteozyme
NTP10_num2,36.4253,proteozyme
PRAIS,73.7081,proteozyme
GDMANE,72.2823,proteozyme
GPDDA4,27.4096,proteozyme
LPLIPAL2E140,38.9783,proteozyme
LPLIPAL2E180,38.9783,proteozyme
LPLIPAL2G161,38.9783,proteozyme
LPLIPAL2G181,38.9783,proteozyme
2AGPE120tipp,41.6556,proteozyme
AACPS6,89.3395,proteozyme
AACPS7,89.3395,proteozyme
G3PGabcpp,192.2597,proteozyme
G3PIabcpp,192.2597,proteozyme
G3PSabcpp,192.2597,proteozyme
QMO2,23.0648,proteozyme
QMO3,23.0648,proteozyme
LPLIPAL2E141,38.9783,proteozyme
LPLIPAL2E161,38.9783,proteozyme
LPLIPAL2E181,38.9783,proteozyme
LPLIPAL2G180,38.9783,proteozyme
LPLIPAL2G141,38.9783,proteozyme
2AGPA120tipp,41.6556,proteozyme
2AGPG180tipp,41.6556,proteozyme
IPDDI,20.5083,proteozyme
2AGPGAT180,80.7,proteozyme
2AGPGAT181,80.7,proteozyme
LPLIPAL2ATG120,38.9783,proteozyme
PLIPA1E140pp,66.3263,proteozyme
PLIPA1E160pp,66.3263,proteozyme
PLIPA1E161pp,66.3263,proteozyme
AACPS8,89.3395,proteozyme
AACPS9,89.3395,proteozyme
HXCT,92.9717,proteozyme
2AGPEAT160,80.7,proteozyme
DURADx,178.7966,proteozyme
ECOAH7_num1,77.0722,proteozyme
ECOAH7_num2,159.1878,proteozyme
G1PPpp_num1,91.3658,proteozyme
G1PPpp_num2,98.8772,proteozyme
GALCTND,42.5229,proteozyme
GCALDD,209.0912,proteozyme
HISTP,80.5559,proteozyme
LDH_D,146.1392,proteozyme
AMALT4,78.5035,proteozyme
NTD11_num1,26.9004,proteozyme
NTD11_num2,25.3988,proteozyme
ORNDC_num1,158.8324,proteozyme
ORNDC_num2,164.8316,proteozyme
UPP3MT,99.9028,proteozyme
KAS15,67.0302,proteozyme
ALAALAtex_num1,41.2198,proteozyme
ALAALAtex_num2,116.766,proteozyme
ALAALAtex_num3,117.9999,proteozyme
ALAALAtex_num4,121.1044,proteozyme
FACOAL181t2pp_num1,124.664,proteozyme
FACOAL181t2pp_num2,60.7731,proteozyme
T2DECAI,37.9381,proteozyme
3OAS161,85.2266,proteozyme
EAR141y,111.4558,proteozyme
EAR161x,111.4558,proteozyme
DASYN160,31.4538,proteozyme
DASYN161,31.4538,proteozyme
DASYN181,31.4538,proteozyme
CDAPPA161,28.4508,proteozyme
PGSA180,20.7006,proteozyme
PSSA140,52.8018,proteozyme
2AGPGAT141,80.7,proteozyme
FACOAE180,127.8653,proteozyme
FACOAE100,127.8653,proteozyme
FACOAE80,127.8653,proteozyme
FACOAE60,127.8653,proteozyme
PLIPA1E120pp,66.3263,proteozyme
MALtex_num1,41.2198,proteozyme
MALtex_num2,116.766,proteozyme
MALtex_num3,117.9999,proteozyme
MALtex_num4,121.1044,proteozyme
NO3tex_num1,117.9999,proteozyme
NO3tex_num2,41.2198,proteozyme
NO3tex_num3,116.766,proteozyme
NO3tex_num4,121.1044,proteozyme
3OAS141,85.2266,proteozyme
3OAR121,102.2412,proteozyme
CFAS160G,87.818,proteozyme
URAt2pp_num1,90.1203,proteozyme
URAt2pp_num2,45.5574,proteozyme
FACOAE141,127.8653,proteozyme
FACOAE161,127.8653,proteozyme
TTDCEAtexi,48.5416,proteozyme
HDCEAtexi,48.5416,proteozyme
ALAALAD,21.213,proteozyme
2AGPEAT180,80.7,proteozyme
2AGPEAT181,80.7,proteozyme
2AGPGAT140,80.7,proteozyme
PLIPA1E181pp,66.3263,proteozyme
PLIPA1G180pp,66.3263,proteozyme
PLIPA1G181pp,66.3263,proteozyme
ALAALAabcpp_num1,203.5039,proteozyme
ALAALAabcpp_num2,197.6779,proteozyme
HEXt2rpp,47.5277,proteozyme
G3PEabcpp,192.2597,proteozyme
G3PCabcpp,192.2597,proteozyme
2AGPGAT161,80.7,proteozyme
AMPTASEPG_num1,329.2789,proteozyme
AMPTASEPG_num2,277.081,proteozyme
AMPTASEPG_num3,98.9189,proteozyme
AMPTASEPG_num4,105.8308,proteozyme
PROGLYabcpp,203.5039,proteozyme
GTHRDabcpp,192.8889,proteozyme
2AGPG140tipp,41.6556,proteozyme
2AGPG160tipp,41.6556,proteozyme
2AGPG141tipp,41.6556,proteozyme
2AGPG161tipp,41.6556,proteozyme
2AGPG181tipp,41.6556,proteozyme
2AGPEAT140,80.7,proteozyme
2AGPEAT120,80.7,proteozyme
2AGPEAT161,80.7,proteozyme
2AGPEAT141,80.7,proteozyme
2AGPGAT160,80.7,proteozyme
LPLIPAL2ATG140,38.9783,proteozyme
LPLIPAL2ATG141,38.9783,proteozyme
LPLIPAL2ATG160,38.9783,proteozyme
LPLIPAL2ATG180,38.9783,proteozyme
LPLIPAL2ATG161,38.9783,proteozyme
LPLIPAL2ATG181,38.9783,proteozyme
CLPNS180pp_num1,54.8223,proteozyme
CLPNS180pp_num2,47.6335,proteozyme
CLPNS181pp_num1,54.8223,proteozyme
CLPNS181pp_num2,47.6335,proteozyme
PG161abcpp,128.9214,proteozyme
PGP120abcpp,128.9214,proteozyme
PGP161abcpp,128.9214,proteozyme
PGP181abcpp,128.9214,proteozyme
PA120abcpp,128.9214,proteozyme
PLIPA1G120pp,66.3263,proteozyme
CLPNS120pp_num1,47.6335,proteozyme
CLPNS120pp_num2,54.8223,proteozyme
ALPATE160pp,82.0363,proteozyme
ALPATG160pp,82.0363,proteozyme
2AGPGAT120,80.7,proteozyme
LPLIPAL2ATE120,38.9783,proteozyme
LPLIPAL2ATE140,38.9783,proteozyme
LPLIPAL2ATE160,38.9783,proteozyme
LPLIPAL2ATE180,38.9783,proteozyme
LPLIPAL2ATE141,38.9783,proteozyme
LPLIPAL2ATE161,38.9783,proteozyme
LPLIPAL2ATE181,38.9783,proteozyme
FACOAL141t2pp_num1,60.7731,proteozyme
FACOAL141t2pp_num2,124.664,proteozyme
FACOAL161t2pp_num1,124.664,proteozyme
FACOAL161t2pp_num2,60.7731,proteozyme
PA160abcpp,128.9214,proteozyme
PA181abcpp,128.9214,proteozyme
PGPP140pp_num1,19.4181,proteozyme
PGPP140pp_num2,29.0213,proteozyme
PGPP141pp_num1,19.4181,proteozyme
PGPP141pp_num2,29.0213,proteozyme
PGPP160pp_num1,19.4181,proteozyme
PGPP160pp_num2,29.0213,proteozyme
PGPP180pp_num1,19.4181,proteozyme
PGPP180pp_num2,29.0213,proteozyme
PLIPA1E180pp,66.3263,proteozyme
PLIPA1G140pp,66.3263,proteozyme
PLIPA1G161pp,66.3263,proteozyme
CLPNS160pp_num1,47.6335,proteozyme
CLPNS160pp_num2,54.8223,proteozyme
CLPNS161pp_num1,54.8223,proteozyme
CLPNS161pp_num2,47.6335,proteozyme
PG160abcpp,128.9214,proteozyme
PGP140abcpp,128.9214,proteozyme
PAPA120pp,29.0213,proteozyme
PAPA140pp,29.0213,proteozyme
PAPA141pp,29.0213,proteozyme
PAPA160pp,29.0213,proteozyme
PAPA161pp,29.0213,proteozyme
PAPA180pp,29.0213,proteozyme
HPYRI,58.7549,proteozyme
TPRDCOAS,31.6444,proteozyme
GAMptspp,295.8849,proteozyme
GSNt2pp,46.3892,proteozyme
GSNtex_num1,41.2198,proteozyme
GSNtex_num2,116.766,proteozyme
GSNtex_num3,117.9999,proteozyme
GSNtex_num4,121.1044,proteozyme
FORtex_num1,41.2198,proteozyme
FORtex_num2,116.766,proteozyme
FORtex_num3,117.9999,proteozyme
FORtex_num4,121.1044,proteozyme
D_LACt2pp_num1,59.1682,proteozyme
D_LACt2pp_num2,58.9202,proteozyme
RIBtex_num1,41.2198,proteozyme
RIBtex_num2,116.766,proteozyme
RIBtex_num3,117.9999,proteozyme
RIBtex_num4,121.1044,proteozyme
FLVRx,26.242,proteozyme
THMtex_num1,41.2198,proteozyme
THMtex_num2,116.766,proteozyme
THMtex_num3,117.9999,proteozyme
THMtex_num4,121.1044,proteozyme
XYLUtex_num1,41.2198,proteozyme
XYLUtex_num2,116.766,proteozyme
XYLUtex_num3,117.9999,proteozyme
XYLUtex_num4,121.1044,proteozyme
ALLtex_num1,41.2198,proteozyme
ALLtex_num2,117.9999,proteozyme
ALLtex_num3,116.766,proteozyme
ALLtex_num4,121.1044,proteozyme
GGPTRCO,47.1695,proteozyme
34dhpactex_num1,41.2198,proteozyme
34dhpactex_num2,116.766,proteozyme
34dhpactex_num3,117.9999,proteozyme
34dhpactex_num4,121.1044,proteozyme
MALTHXtexi,149.7367,proteozyme
HYD1pp_num1,181.7482,proteozyme
HYD1pp_num2,482.9335,proteozyme
HYD1pp_num3,232.2686,proteozyme
FE3DHBZStonex_num1,149.8687,proteozyme
FE3DHBZStonex_num2,141.8044,proteozyme
23DAPPAtex_num1,41.2198,proteozyme
23DAPPAtex_num2,116.766,proteozyme
23DAPPAtex_num3,117.9999,proteozyme
23DAPPAtex_num4,121.1044,proteozyme
ECAP3pp,135.966,proteozyme
FEOXAMtonex,150.0909,proteozyme
FMNRx_num1,42.5067,proteozyme
FMNRx_num2,26.242,proteozyme
PHEt2rpp_num1,50.6773,proteozyme
PHEt2rpp_num2,49.6901,proteozyme
DHBS,118.2243,proteozyme
MDDCP1pp_num1,41.849,proteozyme
MDDCP1pp_num2,87.2178,proteozyme
MDDCP1pp_num3,88.8879,proteozyme
MDDCP1pp_num4,51.7983,proteozyme
MDDCP1pp_num5,43.3461,proteozyme
MDDCP1pp_num6,47.7524,proteozyme
GUI2,53.9872,proteozyme
OMBZLM,28.0732,proteozyme
GLYCK,38.7345,proteozyme
MLTG5,69.041,proteozyme
GPDDA3,27.4096,proteozyme
2DOXG6PP_num1,23.0075,proteozyme
2DOXG6PP_num2,29.7077,proteozyme
2DOXG6PP_num3,24.3302,proteozyme
2DOXG6PP_num4,30.3709,proteozyme
AGMH,37.5947,proteozyme
MPTG_num1,186.3215,proteozyme
MPTG_num2,128.5962,proteozyme
MPTG_num3,194.8907,proteozyme
MPTG_num4,195.5471,proteozyme
MPTG2_num1,194.8907,proteozyme
MPTG2_num2,195.5471,proteozyme
MPTG2_num3,128.5962,proteozyme
MPTG2_num4,186.3215,proteozyme
MCTP1App_num1,228.3702,proteozyme
MCTP1App_num2,229.0266,proteozyme
MCTP2App_num1,228.3702,proteozyme
MCTP2App_num2,229.0266,proteozyme
MCTP1Bpp_num1,36.0824,proteozyme
MCTP1Bpp_num2,67.8125,proteozyme
MELIBt3ipp,42.5382,proteozyme
GLCtex_copy2_num1,116.766,proteozyme
GLCtex_copy2_num2,117.9999,proteozyme
GLCtex_copy2_num3,41.2198,proteozyme
GLCtex_copy2_num4,121.1044,proteozyme
NAt3pp_num1,44.3209,proteozyme
NAt3pp_num2,39.1685,proteozyme
SFGTHi_num1,125.0371,proteozyme
SFGTHi_num2,31.4245,proteozyme
K2L4Aabcpp,128.9214,proteozyme
DSBCGT,51.2433,proteozyme
DSBGGT,54.99,proteozyme
DHNAOT4,33.594,proteozyme
AMPMS2,70.8504,proteozyme
THIORDXi_num1,20.4696,proteozyme
THIORDXi_num2,29.4406,proteozyme
THIORDXi_num3,33.1887,proteozyme
PPPGO3,84.9052,proteozyme
PDX5POi,51.0903,proteozyme
PLIPA1A181pp,66.3263,proteozyme
LPLIPAL2A141,38.9783,proteozyme
HG2t3pp,65.8545,proteozyme
CYTBO3_4pp,143.9313,proteozyme
EAR141x,111.4558,proteozyme
EAR181x,111.4558,proteozyme
EAR181y,111.4558,proteozyme
G3PAT141,100.021,proteozyme
G3PAT181,100.021,proteozyme
DASYN140,31.4538,proteozyme
DASYN180,31.4538,proteozyme
DASYN141,31.4538,proteozyme
CDAPPA160,28.4508,proteozyme
CDAPPA141,28.4508,proteozyme
PGSA141,20.7006,proteozyme
5DOAN,48.7079,proteozyme
FACOAE120,127.8653,proteozyme
3OAR120,102.2412,proteozyme
3HAD80_num1,37.9381,proteozyme
3HAD80_num2,102.1977,proteozyme
3HAD120_num1,102.1977,proteozyme
3HAD120_num2,37.9381,proteozyme
EAR180x,111.4558,proteozyme
SO4t2pp,29.305,proteozyme
EAR180y,111.4558,proteozyme
AGPAT120,27.4532,proteozyme
PGPP120_num1,19.4181,proteozyme
PGPP120_num2,29.0213,proteozyme
DAGK120,39.734,proteozyme
PSSA180,52.8018,proteozyme
PSSA161,52.8018,proteozyme
PSSA141,52.8018,proteozyme
PSD160,35.9344,proteozyme
PSD161,35.9344,proteozyme
PSD180,35.9344,proteozyme
COLIPAabcpp,128.9214,proteozyme
PLIPA2A140pp,66.3263,proteozyme
PLIPA2A141pp,66.3263,proteozyme
PLIPA2A180pp,66.3263,proteozyme
GAM6Pt6_2pp,50.6066,proteozyme
PPALtex_num1,41.2198,proteozyme
PPALtex_num2,116.766,proteozyme
PPALtex_num3,117.9999,proteozyme
PPALtex_num4,121.1044,proteozyme
CA2tex_num1,41.2198,proteozyme
CA2tex_num2,116.766,proteozyme
CA2tex_num3,117.9999,proteozyme
CA2tex_num4,121.1044,proteozyme
CUtex_num1,41.2198,proteozyme
CUtex_num2,116.766,proteozyme
CUtex_num3,117.9999,proteozyme
CUtex_num4,121.1044,proteozyme
CU1Opp,56.5562,proteozyme
SUCDi,355.0752,proteozyme
LPLIPAL1E141pp,94.4886,proteozyme
LALDO2x,309.6976,proteozyme
12PPDRtex_num1,41.2198,proteozyme
12PPDRtex_num2,116.766,proteozyme
12PPDRtex_num3,117.9999,proteozyme
12PPDRtex_num4,121.1044,proteozyme
LPLIPAL1E160pp,94.4886,proteozyme
LPLIPAL1E180pp,94.4886,proteozyme
LPLIPAL1E181pp,94.4886,proteozyme
LPLIPAL1G160pp,94.4886,proteozyme
LPLIPAL1G161pp,94.4886,proteozyme
LPLIPAL1G120pp,94.4886,proteozyme
PLIPA2E140pp,66.3263,proteozyme
PLIPA2E160pp,66.3263,proteozyme
PLIPA2A161pp,66.3263,proteozyme
PLIPA2A181pp,66.3263,proteozyme
F6Ptex_num1,41.2198,proteozyme
F6Ptex_num2,116.766,proteozyme
F6Ptex_num3,117.9999,proteozyme
F6Ptex_num4,121.1044,proteozyme
GAMAN6Ptex_num1,41.2198,proteozyme
GAMAN6Ptex_num2,116.766,proteozyme
GAMAN6Ptex_num3,117.9999,proteozyme
GAMAN6Ptex_num4,121.1044,proteozyme
ALR4x,309.6976,proteozyme
LPLIPAL1G141pp,94.4886,proteozyme
LPLIPAL1G180pp,94.4886,proteozyme
LPLIPAL1G181pp,94.4886,proteozyme
ACONTb_num1,186.9962,proteozyme
ACONTb_num2,195.3544,proteozyme
GLCP2_num1,181.0448,proteozyme
GLCP2_num2,186.3451,proteozyme
F6Pt6_2pp,50.6066,proteozyme
PLIPA2E141pp,66.3263,proteozyme
PLIPA2E181pp,66.3263,proteozyme
PLIPA2G140pp,66.3263,proteozyme
3HAD161_num1,37.9381,proteozyme
3HAD161_num2,102.1977,proteozyme
PLIPA2G160pp,66.3263,proteozyme
PLIPA2G181pp,66.3263,proteozyme
ASNS1,125.318,proteozyme
EAR80y,111.4558,proteozyme
EAR120y,111.4558,proteozyme
3OAR181,102.2412,proteozyme
3HAD121_num1,37.9381,proteozyme
3HAD121_num2,102.1977,proteozyme
EAR121y,111.4558,proteozyme
GTHRDHpp,61.768,proteozyme
PROGLYtex_num1,41.2198,proteozyme
PROGLYtex_num2,116.766,proteozyme
PROGLYtex_num3,117.9999,proteozyme
PROGLYtex_num4,121.1044,proteozyme
MDDCP2pp_num1,47.7524,proteozyme
MDDCP2pp_num2,87.2178,proteozyme
MDDCP2pp_num3,88.8879,proteozyme
MDDCP2pp_num4,51.7983,proteozyme
MDDCP2pp_num5,43.3461,proteozyme
MDDCP2pp_num6,41.849,proteozyme
MDDCP3pp_num1,47.7524,proteozyme
MDDCP3pp_num2,87.2178,proteozyme
MDDCP3pp_num3,88.8879,proteozyme
MDDCP3pp_num4,51.7983,proteozyme
MDDCP3pp_num5,43.3461,proteozyme
MDDCP3pp_num6,41.849,proteozyme
EAR140x,111.4558,proteozyme
EAR40y,111.4558,proteozyme
3OAS181,86.0915,proteozyme
EAR161y,111.4558,proteozyme
G3PAT140,100.021,proteozyme
G3PAT160,100.021,proteozyme
G3PAT161,100.021,proteozyme
AGPAT160,27.4532,proteozyme
CDAPPA140,28.4508,proteozyme
MLDCP1App_num1,36.0824,proteozyme
MLDCP1App_num2,34.4111,proteozyme
MLDCP1App_num3,67.8125,proteozyme
MLDCP1App_num4,34.6359,proteozyme
MLDCP1App_num5,33.3253,proteozyme
EAR160y,111.4558,proteozyme
EAR100y,111.4558,proteozyme
3OAR141,102.2412,proteozyme
3OAR161,102.2412,proteozyme
3HAD141_num1,37.9381,proteozyme
3HAD141_num2,102.1977,proteozyme
EAR121x,111.4558,proteozyme
PSD140,35.9344,proteozyme
MICITDr,186.9962,proteozyme
CDAPPA181,28.4508,proteozyme
PGSA140,20.7006,proteozyme
LPLIPAL1A141pp,94.4886,proteozyme
LPLIPAL1A180pp,94.4886,proteozyme
LPLIPAL1E140pp,94.4886,proteozyme
LPLIPAL1E161pp,94.4886,proteozyme
LPLIPAL1G140pp,94.4886,proteozyme
ACONTa_num1,186.9962,proteozyme
ACONTa_num2,195.3544,proteozyme
MLDCP2App_num1,67.8125,proteozyme
MLDCP2App_num2,36.0824,proteozyme
MLDCP2App_num3,34.6359,proteozyme
MLDCP2App_num4,33.3253,proteozyme
MLDCP2App_num5,34.4111,proteozyme
PGPP120pp_num1,19.4181,proteozyme
PGPP120pp_num2,29.0213,proteozyme
PGPP181pp_num1,19.4181,proteozyme
PGPP181pp_num2,29.0213,proteozyme
PGSA181,20.7006,proteozyme
PGPP140_num1,19.4181,proteozyme
PGPP140_num2,29.0213,proteozyme
PGPP141_num1,19.4181,proteozyme
PGPP141_num2,29.0213,proteozyme
MDDCP5pp_num1,47.7524,proteozyme
